order_id,product_name,category,order_date,revenue,region
1300,Milk,Dairy,2023-11-14,63.7622932633908,North
1301,Eggs,Meat,2023-08-28,211.219137506036,North
1302,Chicken,Dairy,2023-07-03,291.250822255747,West
1303,Chicken,Bakery,2023-12-02,19.1077493251101,North
1304,Rice,Meat,2023-05-11,400.173817937823,South
1305,Vegetables,Meat,2023-10-02,392.685785167174,East
1306,Eggs,Meat,2023-07-29,446.29790076996,Central
1307,Vegetables,Bakery,2023-05-24,405.907069620014,West
1308,Rice,Dairy,2023-02-16,307.479775406023,West
1309,Rice,Grains,2023-03-14,406.134487493466,East
1310,Vegetables,Dairy,2023-10-18,346.479676662883,North
1311,Fruits,Meat,2023-09-20,432.932200666749,Central
1312,Fruits,Dairy,2023-09-04,285.585185096214,Central
1313,Eggs,Produce,2023-01-02,429.761867768561,North
1314,Rice,Bakery,2023-03-11,354.826608852317,South
1315,Fruits,Bakery,2023-05-19,332.566435235453,East
1316,Chicken,Bakery,2023-07-22,233.305213768828,West
1317,Vegetables,Bakery,2023-04-04,8.53022053968304,Central
1318,Chicken,Grains,2023-10-26,316.438065844506,West
1319,Bread,Meat,2023-06-21,177.991621674551,West
1320,Chicken,Dairy,2023-05-23,471.159399913765,West
1321,Chicken,Dairy,2023-04-05,238.446105855942,Central
1322,Vegetables,Meat,2023-09-09,93.6166391035341,East
1323,Milk,Meat,2023-05-11,282.102339583585,West
1324,Chicken,Grains,2023-02-28,186.334143241098,North
1325,Chicken,Grains,2023-06-09,128.108405247769,Central
1326,Milk,Bakery,2023-10-23,237.84124831862,North
1327,Fruits,Produce,2023-07-25,21.7914750172292,West
1328,Milk,Grains,2023-04-08,204.636568519763,West
1329,Chicken,Dairy,2023-07-10,297.984412045417,Central
1330,Vegetables,Dairy,2023-02-28,424.076983991823,North
1331,Rice,Dairy,2023-08-08,287.49323648454,North
1332,Bread,Grains,2023-02-27,94.0320815302966,North
1333,Bread,Grains,2023-02-05,108.284373143098,West
1334,Chicken,Dairy,2023-09-08,148.903589076481,South
1335,Vegetables,Produce,2023-05-05,393.996470304789,West
1336,Chicken,Bakery,2023-06-06,316.751364627449,South
1337,Vegetables,Produce,2023-05-24,57.1923752620662,North
1338,Vegetables,Produce,2023-08-31,405.118605752323,North
1339,Fruits,Bakery,2023-09-04,321.920339763338,East
1340,Rice,Meat,2023-05-13,63.9847450715489,West
1341,Fruits,Meat,2023-01-25,426.020908653469,South
1342,Chicken,Bakery,2023-12-10,117.683245692397,South
1343,Milk,Meat,2023-10-12,173.651568965036,Central
1344,Vegetables,Bakery,2023-06-27,252.914892791569,Central
1345,Fruits,Dairy,2023-01-29,464.52108881477,East
1346,Milk,Produce,2023-02-02,272.615848305451,East
1347,Eggs,Bakery,2023-11-07,188.289929022575,South
1348,Bread,Bakery,2023-11-16,409.698088559907,East
1349,Chicken,Produce,2023-03-11,204.956508929535,South
1350,Bread,Dairy,2023-04-27,109.66774533755,West
1351,Milk,Meat,2023-06-09,91.764516960679,Central
1352,Chicken,Grains,2023-11-02,424.850852814005,East
1353,Eggs,Bakery,2023-10-14,143.064347111076,East
1354,Chicken,Dairy,2023-11-13,357.450060906986,West
1355,Rice,Grains,2023-08-14,416.971078155554,West
1356,Bread,Produce,2023-08-30,189.008434355627,North
1357,Rice,Bakery,2023-11-08,255.674038304247,Central
1358,Vegetables,Bakery,2023-07-25,275.080388195439,South
1359,Vegetables,Dairy,2023-06-06,236.299935913022,South
1360,Fruits,Dairy,2023-12-23,188.876823714864,West
1361,Eggs,Bakery,2023-01-09,286.795257539141,South
1362,Rice,Grains,2023-01-26,242.364495861334,East
1363,Eggs,Meat,2023-08-06,148.654257541586,East
1364,Chicken,Dairy,2023-01-14,270.948591794292,East
1365,Vegetables,Produce,2023-02-13,381.369852803775,South
1366,Fruits,Meat,2023-11-28,71.4611485886389,West
1367,Chicken,Grains,2023-05-18,437.143523723442,South
1368,Milk,Bakery,2023-06-16,31.4498169281677,South
1369,Bread,Meat,2023-12-14,170.776533163083,East
1370,Milk,Bakery,2023-08-30,104.176523903364,Central
1371,Eggs,Produce,2023-03-23,34.9061106755197,West
1372,Chicken,Dairy,2023-08-15,355.910302318834,North
1373,Chicken,Produce,2023-04-26,395.418205933806,South
1374,Eggs,Grains,2023-10-29,388.10755454165,South
1375,Eggs,Bakery,2023-08-08,38.9733018073753,North
1376,Vegetables,Meat,2023-10-27,239.7809339269,South
1377,Bread,Bakery,2023-02-25,427.763527578173,Central
1378,Vegetables,Dairy,2023-04-07,334.005753087806,South
1379,Bread,Meat,2023-07-11,336.333493143373,South
1380,Rice,Bakery,2023-09-09,409.206446462929,West
1381,Chicken,Bakery,2023-09-24,330.24507510895,North
1382,Fruits,Dairy,2023-08-19,477.311942723733,East
1383,Chicken,Dairy,2023-11-18,376.893060577563,East
1384,Bread,Meat,2023-04-28,99.5367115951851,South
1385,Fruits,Meat,2023-04-04,79.133421285578,East
1386,Fruits,Meat,2023-01-24,14.2793256639083,West
1387,Eggs,Meat,2023-02-14,148.432104219857,Central
1388,Milk,Dairy,2023-12-03,484.216071246588,North
1389,Rice,Meat,2023-12-14,416.233956005101,East
1390,Rice,Bakery,2023-08-12,332.454017754258,South
1391,Vegetables,Dairy,2023-12-10,96.0736549598707,Central
1392,Milk,Bakery,2023-07-19,93.7383547132802,South
1393,Fruits,Produce,2023-04-04,310.695739821361,North
1394,Milk,Produce,2023-02-11,428.012335237675,Central
1395,Rice,Meat,2023-07-15,203.586353257626,Central
1396,Milk,Dairy,2023-08-31,315.312503214795,West
1397,Rice,Produce,2023-04-17,261.316493812612,South
1398,Eggs,Grains,2023-06-01,179.377778442529,North
1399,Eggs,Dairy,2023-11-15,82.4089678840689,East
1400,Rice,Grains,2023-05-17,345.051239305564,North
1401,Vegetables,Produce,2023-02-12,59.7734257102771,West
1402,Milk,Produce,2023-07-16,399.185908908282,South
1403,Bread,Bakery,2023-02-25,14.4176619119402,South
1404,Eggs,Produce,2023-02-18,36.1609899421589,West
1405,Eggs,Bakery,2023-10-21,242.727882254838,Central
1406,Eggs,Dairy,2023-01-14,124.606311420733,West
1407,Bread,Produce,2023-02-12,225.039441746767,North
1408,Bread,Dairy,2023-12-13,344.817914400229,South
1409,Bread,Produce,2023-08-17,308.133325223959,Central
1410,Eggs,Dairy,2023-02-02,92.4090000774151,West
1411,Rice,Meat,2023-11-10,21.0734360503348,Central
1412,Chicken,Produce,2023-06-06,476.470419752613,East
1413,Milk,Grains,2023-07-31,77.73425591321,East
1414,Fruits,Dairy,2023-08-19,461.575111597602,Central
1415,Chicken,Meat,2023-09-24,75.4964996365576,Central
1416,Eggs,Dairy,2023-04-20,244.223548653641,East
1417,Eggs,Produce,2023-06-24,113.188075253821,North
1418,Bread,Bakery,2023-08-13,73.9061088861,East
1419,Bread,Grains,2023-07-12,334.607015894026,West
1420,Rice,Produce,2023-07-12,174.868376783158,North
1421,Eggs,Produce,2023-06-11,89.4370243613699,Central
1422,Milk,Dairy,2023-12-09,402.931007633002,East
1423,Chicken,Meat,2023-01-04,199.080986526056,North
1424,Vegetables,Meat,2023-04-12,314.439639690523,East
1425,Milk,Dairy,2023-11-25,229.959266900701,West
1426,Eggs,Bakery,2023-05-08,252.345728541306,West
1427,Vegetables,Produce,2023-04-08,172.270310044801,South
1428,Fruits,Meat,2023-10-10,340.515714927751,West
1429,Chicken,Dairy,2023-05-12,79.4622159839255,North
1430,Eggs,Grains,2023-12-23,40.7638098955,South
1431,Milk,Bakery,2023-09-09,429.703192495589,West
1432,Fruits,Bakery,2023-11-09,167.806626407918,West
1433,Bread,Meat,2023-10-10,151.210898914133,East
1434,Milk,Dairy,2023-05-27,269.309928278274,North
1435,Eggs,Dairy,2023-07-22,401.644325287831,West
1436,Eggs,Produce,2023-08-02,146.918544067075,East
1437,Eggs,Bakery,2023-10-18,312.295784961706,West
1438,Eggs,Produce,2023-09-14,333.884638321583,Central
1439,Fruits,Produce,2023-06-15,152.368897170231,West
1440,Fruits,Meat,2023-01-21,314.94048912727,Central
1441,Eggs,Meat,2023-10-25,169.269594136992,Central
1442,Bread,Meat,2023-09-08,411.76871374788,North
1443,Rice,Produce,2023-10-12,407.039483743937,North
1444,Milk,Bakery,2023-12-12,168.280658378468,West
1445,Fruits,Bakery,2023-07-29,426.790417456707,West
1446,Eggs,Bakery,2023-11-01,380.698306097265,East
1447,Eggs,Meat,2023-11-16,317.407070396592,South
1448,Eggs,Produce,2023-07-20,328.313077240996,East
1449,Bread,Grains,2023-12-24,168.990644586533,North
1450,Eggs,Produce,2023-10-12,76.1509095686968,South
1451,Rice,Produce,2023-04-12,442.533448643889,North
1452,Bread,Bakery,2023-08-07,105.429093262279,North
1453,Bread,Produce,2023-08-27,379.707662456636,North
1454,Chicken,Dairy,2023-06-14,345.064186016533,Central
1455,Rice,Bakery,2023-02-07,471.415470646213,West
1456,Fruits,Grains,2023-09-01,283.628818386457,West
1457,Rice,Grains,2023-05-24,386.443018919001,North
1458,Eggs,Produce,2023-10-21,481.942520437954,Central
1459,Vegetables,Bakery,2023-12-21,48.2909427637432,West
1460,Milk,Grains,2023-10-28,265.562387769351,East
1461,Chicken,Produce,2023-10-03,193.472473557564,Central
1462,Milk,Bakery,2023-10-15,415.753963982681,West
1463,Bread,Grains,2023-08-06,85.282321363516,East
1464,Chicken,Meat,2023-09-12,483.572542906996,East
1465,Rice,Dairy,2023-01-15,166.943012477826,Central
1466,Chicken,Produce,2023-04-17,396.156583469559,North
1467,Bread,Dairy,2023-03-31,484.381217423848,South
1468,Bread,Grains,2023-03-25,403.693776279393,South
1469,Chicken,Produce,2023-08-02,391.871925973753,West
1470,Vegetables,Dairy,2023-03-24,221.120783490792,Central
1471,Fruits,Dairy,2023-02-20,327.459188058171,Central
1472,Chicken,Grains,2023-07-07,12.3645494153177,North
1473,Vegetables,Dairy,2023-11-12,434.094019044896,South
1474,Fruits,Bakery,2023-05-27,197.373055485319,South
1475,Rice,Grains,2023-10-10,334.171858282495,East
1476,Eggs,Meat,2023-11-17,147.664043151045,North
1477,Milk,Produce,2023-03-23,471.84931632241,South
1478,Milk,Produce,2023-04-02,364.084593636506,East
1479,Fruits,Produce,2023-10-27,58.2760808912785,South
1480,Eggs,Dairy,2023-02-24,424.636647696944,East
1481,Bread,Produce,2023-11-08,51.5162658587716,Central
1482,Eggs,Dairy,2023-09-20,486.053377259108,West
1483,Vegetables,Bakery,2023-11-01,115.473807466646,East
1484,Rice,Meat,2023-02-01,293.733883248633,Central
1485,Fruits,Bakery,2023-02-20,160.943766137984,Central
1486,Bread,Produce,2023-11-09,232.462398887411,Central
1487,Rice,Bakery,2023-06-13,219.212556479312,Central
1488,Fruits,Bakery,2023-04-21,474.691643810228,North
1489,Milk,Bakery,2023-11-19,483.88934190354,East
1490,Milk,Bakery,2023-02-19,29.6211058698614,Central
1491,Rice,Bakery,2023-06-05,395.763805148197,Central
1492,Vegetables,Dairy,2023-04-06,430.122380240922,West
1493,Fruits,Dairy,2023-08-24,98.3365769467889,South
1494,Fruits,Meat,2023-09-16,476.853323457619,Central
1495,Chicken,Meat,2023-08-07,120.763959231315,Central
1496,Vegetables,Dairy,2023-08-12,222.878357047358,West
1497,Rice,Produce,2023-04-21,223.570289910432,East
1498,Vegetables,Meat,2023-07-22,120.760818957971,East
1499,Vegetables,Bakery,2023-12-16,471.951900622188,West
1500,Vegetables,Dairy,2023-02-21,480.758047924826,South
1501,Milk,Bakery,2023-06-27,466.667803067074,North
1502,Vegetables,Produce,2023-03-17,174.531025398402,Central
1503,Chicken,Produce,2023-01-12,292.386027798742,North
1504,Vegetables,Meat,2023-08-23,219.820338009112,Central
1505,Bread,Produce,2023-08-16,389.939667791863,Central
1506,Bread,Bakery,2023-03-05,357.567510748043,Central
1507,Vegetables,Produce,2023-06-19,14.2631268840335,Central
1508,Chicken,Meat,2023-08-08,480.775746717296,South
1509,Fruits,Dairy,2023-02-26,434.960222374061,Central
1510,Chicken,Bakery,2023-06-05,355.679645252635,East
1511,Eggs,Grains,2023-01-09,143.835284939028,South
1512,Vegetables,Dairy,2023-10-12,40.0197516228564,West
1513,Milk,Grains,2023-05-30,30.3295436322325,South
1514,Eggs,Dairy,2023-04-18,205.012659537693,North
1515,Milk,Meat,2023-09-09,453.975218866755,North
1516,Fruits,Grains,2023-03-02,359.343084916946,North
1517,Fruits,Meat,2023-06-11,346.95209468671,North
1518,Fruits,Meat,2023-02-21,331.29176175578,East
1519,Fruits,Meat,2023-04-13,431.716088208306,West
1520,Eggs,Dairy,2023-10-17,308.022107531905,East
1521,Fruits,Bakery,2023-11-08,148.471910657415,West
1522,Rice,Produce,2023-03-15,399.850303707017,East
1523,Rice,Grains,2023-04-25,337.63955822425,East
1524,Bread,Produce,2023-12-22,164.844828662482,West
1525,Rice,Dairy,2023-02-04,333.648337276063,North
1526,Fruits,Meat,2023-07-06,332.152387231382,West
1527,Eggs,Meat,2023-12-06,82.0089318476978,Central
1528,Chicken,Dairy,2023-10-02,440.531155267914,East
1529,Chicken,Dairy,2023-09-12,276.052923667146,West
1530,Chicken,Dairy,2023-05-25,67.2913243071103,West
1531,Vegetables,Dairy,2023-02-22,240.282658245939,North
1532,Rice,Meat,2023-12-16,207.870610083206,Central
1533,Rice,Meat,2023-08-29,218.423844053216,East
1534,Fruits,Dairy,2023-01-13,468.040231032495,Central
1535,Bread,Produce,2023-12-20,139.749280034591,South
1536,Milk,Grains,2023-02-16,471.626108611512,Central
1537,Fruits,Bakery,2023-01-10,112.504843412138,East
1538,Vegetables,Meat,2023-04-14,67.7027892198483,North
1539,Eggs,Grains,2023-03-05,291.946121740762,South
1540,Fruits,Dairy,2023-10-31,105.820252629067,West
1541,Vegetables,Bakery,2023-01-24,271.008681058659,South
1542,Fruits,Bakery,2023-02-12,17.9927903568255,East
1543,Chicken,Bakery,2023-04-15,77.1372772652405,North
1544,Eggs,Dairy,2023-03-31,493.292937816671,Central
1545,Milk,Grains,2023-08-28,221.837997056079,North
1546,Fruits,Produce,2023-03-26,273.885741301622,East
1547,Bread,Produce,2023-11-10,76.0766083704635,Central
1548,Fruits,Meat,2023-04-16,284.796034027969,Central
1549,Eggs,Produce,2023-05-16,79.8958647679185,West
1550,Bread,Produce,2023-04-02,490.729422887813,West
1551,Chicken,Dairy,2023-11-21,427.679814355117,East
1552,Rice,Produce,2023-12-25,382.238978406025,South
1553,Vegetables,Grains,2023-02-25,405.633986000167,East
1554,Milk,Bakery,2023-10-03,93.5122402917009,West
1555,Bread,Meat,2023-08-30,157.280111782501,North
1556,Milk,Dairy,2023-04-24,166.537909715527,South
1557,Milk,Dairy,2023-01-06,424.400060936365,East
1558,Chicken,Dairy,2023-08-13,245.204223301466,South
1559,Milk,Meat,2023-06-09,11.9961540843423,East
1560,Eggs,Grains,2023-01-11,144.707697211305,South
1561,Rice,Grains,2023-12-19,488.7014311605,South
1562,Chicken,Meat,2023-10-05,213.569028012446,North
1563,Rice,Bakery,2023-07-04,313.727880313035,East
1564,Vegetables,Bakery,2023-06-19,214.59821208998,North
1565,Fruits,Meat,2023-03-06,286.15655491185,Central
1566,Rice,Produce,2023-01-21,282.791078649465,North
1567,Rice,Meat,2023-09-12,10.7278438118162,South
1568,Vegetables,Bakery,2023-05-03,381.459138627553,Central
1569,Bread,Produce,2023-06-05,433.858784054353,North
1570,Chicken,Meat,2023-01-21,70.0652209408681,East
1571,Eggs,Meat,2023-02-17,402.724859828439,Central
1572,Milk,Produce,2023-11-25,24.5678664407937,North
1573,Milk,Meat,2023-11-02,312.576927876342,South
1574,Bread,Dairy,2023-06-28,343.513174460235,Central
1575,Bread,Produce,2023-04-12,168.912193820443,South
1576,Fruits,Dairy,2023-08-18,178.082597944485,North
1577,Fruits,Meat,2023-06-30,12.936653155177,North
1578,Milk,Produce,2023-03-06,93.1868004547193,Central
1579,Fruits,Dairy,2023-04-05,496.256580634291,South
1580,Eggs,Produce,2023-10-31,440.918164643679,North
1581,Vegetables,Bakery,2023-06-06,189.57049009012,South
1582,Bread,Grains,2023-02-27,235.379803578627,North
1583,Eggs,Meat,2023-05-05,358.281467039759,East
1584,Vegetables,Dairy,2023-03-12,200.91827014018,South
1585,Chicken,Meat,2023-12-03,467.992802549258,Central
1586,Fruits,Grains,2023-08-28,314.806699819504,Central
1587,Fruits,Meat,2023-11-08,257.174005744331,Central
1588,Bread,Bakery,2023-04-30,243.059150901935,Central
1589,Chicken,Dairy,2023-08-14,22.0500168217036,North
1590,Chicken,Meat,2023-08-15,359.407540382041,Central
1591,Vegetables,Bakery,2023-07-24,237.347473768594,West
1592,Milk,Dairy,2023-03-04,219.341951667434,North
1593,Milk,Produce,2023-09-08,359.612865612445,North
1594,Bread,Grains,2023-05-16,238.268749125451,South
1595,Eggs,Dairy,2023-03-23,250.026218435773,North
1596,Chicken,Grains,2023-09-21,442.206502063017,East
1597,Fruits,Dairy,2023-11-16,424.125346969015,West
1598,Vegetables,Meat,2023-04-27,73.859974234116,South
1599,Vegetables,Bakery,2023-05-05,206.88063334181,South
1600,Vegetables,Bakery,2023-01-09,164.679654104094,South
1601,Fruits,Dairy,2023-05-27,87.7449156518029,West
1602,Bread,Bakery,2023-04-11,340.401873571918,Central
1603,Rice,Meat,2023-06-05,494.467298992261,Central
1604,Milk,Meat,2023-12-03,114.329553318667,North
1605,Chicken,Bakery,2023-04-03,120.955735685371,South
1606,Milk,Grains,2023-08-14,351.444829373052,East
1607,Rice,Meat,2023-08-19,54.2686524400328,North
1608,Rice,Dairy,2023-08-25,46.5733448620094,North
1609,Rice,Meat,2023-04-15,47.1048890878684,Central
1610,Vegetables,Bakery,2023-04-25,5.08249047630461,North
1611,Eggs,Dairy,2023-01-18,245.466866443115,West
1612,Rice,Dairy,2023-10-24,292.104922591902,West
1613,Bread,Bakery,2023-01-27,423.725175274739,South
1614,Bread,Bakery,2023-05-13,131.72357893763,South
1615,Fruits,Bakery,2023-07-09,39.0846894305295,Central
1616,Bread,Bakery,2023-07-29,278.505260733267,North
1617,Vegetables,Grains,2023-01-05,61.1417608839311,South
1618,Fruits,Dairy,2023-05-06,110.927257435238,South
1619,Rice,Bakery,2023-11-18,273.91155275516,North
1620,Bread,Bakery,2023-02-02,200.559237713659,West
1621,Eggs,Dairy,2023-04-18,462.55683766624,North
1622,Vegetables,Meat,2023-06-26,151.072573005985,East
1623,Rice,Bakery,2023-08-07,63.7868749285871,North
1624,Bread,Dairy,2023-05-28,44.2590953136627,East
1625,Vegetables,Meat,2023-05-29,332.118791976412,West
1626,Eggs,Bakery,2023-01-16,185.483302608502,North
1627,Chicken,Bakery,2023-09-18,158.619042797833,West
1628,Fruits,Meat,2023-04-29,496.131465283883,North
1629,Fruits,Bakery,2023-11-07,435.839355669778,South
1630,Milk,Dairy,2023-01-13,335.774331483106,Central
1631,Vegetables,Produce,2023-02-03,230.131454037422,Central
1632,Eggs,Bakery,2023-02-21,314.297794779764,West
1633,Eggs,Grains,2023-05-14,485.277088877024,West
1634,Vegetables,Grains,2023-12-22,6.20026260592726,South
1635,Bread,Grains,2023-08-09,421.062815722004,North
1636,Chicken,Grains,2023-07-02,130.68917449533,South
1637,Eggs,Grains,2023-09-10,86.557217579587,East
1638,Bread,Grains,2023-12-27,387.425945889539,West
1639,Chicken,Meat,2023-03-23,437.567113317865,Central
1640,Vegetables,Produce,2023-08-25,402.57098344607,West
1641,Chicken,Grains,2023-07-08,149.116906566946,West
1642,Chicken,Bakery,2023-07-21,450.371908438027,South
1643,Chicken,Produce,2023-10-26,329.988091570368,West
1644,Eggs,Grains,2023-12-01,398.508559237793,Central
1645,Bread,Dairy,2023-02-07,35.0597406978174,Central
1646,Eggs,Grains,2023-05-01,389.691949451936,East
1647,Vegetables,Produce,2023-05-15,422.148123702955,Central
1648,Bread,Grains,2023-07-19,404.206719792641,South
1649,Fruits,Dairy,2023-05-24,133.23440351586,West
1650,Rice,Dairy,2023-07-31,14.2753305220486,South
1651,Milk,Produce,2023-07-25,364.859942795691,East
1652,Eggs,Grains,2023-09-20,341.992847143678,South
1653,Rice,Produce,2023-04-05,197.0800567791,West
1654,Chicken,Dairy,2023-05-22,402.350397922431,North
1655,Bread,Bakery,2023-06-08,316.931351808657,West
1656,Eggs,Grains,2023-09-20,105.984890065849,South
1657,Bread,Dairy,2023-07-10,480.110631469815,South
1658,Fruits,Produce,2023-02-17,129.239344402986,South
1659,Vegetables,Dairy,2023-01-29,412.449133908194,West
1660,Bread,Grains,2023-08-06,277.430911573917,East
1661,Eggs,Meat,2023-03-24,387.904738516852,Central
1662,Milk,Bakery,2023-10-05,9.14057883098046,South
1663,Vegetables,Grains,2023-04-10,434.418387330106,Central
1664,Bread,Produce,2023-01-10,6.69477873897591,Central
1665,Rice,Bakery,2023-12-02,270.871172881388,West
1666,Rice,Meat,2023-12-18,400.084125619068,South
1667,Fruits,Produce,2023-12-27,250.517096341697,West
1668,Rice,Produce,2023-02-07,442.218809656469,Central
1669,Chicken,Meat,2023-08-21,274.597416990608,North
1670,Vegetables,Dairy,2023-08-23,253.223432569249,South
1671,Bread,Grains,2023-09-04,129.547021201878,West
1672,Chicken,Produce,2023-01-10,281.979014074684,East
1673,Fruits,Grains,2023-11-16,25.3254702711756,Central
1674,Chicken,Grains,2023-04-10,281.327684892172,Central
1675,Fruits,Bakery,2023-09-10,489.654379389841,East
1676,Fruits,Produce,2023-10-25,23.1632710062021,South
1677,Eggs,Produce,2023-05-13,148.8051233531,Central
1678,Bread,Bakery,2023-11-20,368.455808061869,Central
1679,Bread,Bakery,2023-11-11,154.442186471196,North
1680,Bread,Grains,2023-04-24,101.701178166327,West
1681,Milk,Dairy,2023-03-12,454.514602891189,East
1682,Fruits,Meat,2023-07-28,74.3721936230576,North
1683,Rice,Meat,2023-04-14,443.295783585627,West
1684,Eggs,Meat,2023-09-26,102.661074441525,North
1685,Vegetables,Dairy,2023-06-03,294.934516718568,Central
1686,Eggs,Grains,2023-04-11,228.074538419655,North
1687,Bread,Bakery,2023-06-08,143.897712643079,South
1688,Fruits,Dairy,2023-01-24,371.740604226616,West
1689,Bread,Dairy,2023-06-12,277.262009947205,East
1690,Fruits,Grains,2023-12-31,19.2281964493677,South
1691,Fruits,Grains,2023-11-08,289.348595274479,North
1692,Eggs,Grains,2023-11-03,174.058216574186,North
1693,Milk,Dairy,2023-01-27,495.439946451565,Central
1694,Eggs,Produce,2023-06-08,321.26427783125,West
1695,Chicken,Bakery,2023-03-28,245.721946077491,North
1696,Rice,Dairy,2023-06-03,305.343779089408,North
1697,Fruits,Dairy,2023-05-20,145.192554613503,West
1698,Milk,Produce,2023-04-04,426.888117410055,North
1699,Eggs,Grains,2023-07-12,9.12604758945957,West
1700,Fruits,Grains,2023-07-08,246.107785408233,North
1701,Vegetables,Produce,2023-01-06,158.581264369551,East
1702,Milk,Dairy,2023-08-03,266.111510252125,South
1703,Eggs,Produce,2023-05-13,358.086414248799,East
1704,Vegetables,Bakery,2023-11-09,63.4301691960406,South
1705,Bread,Bakery,2023-10-14,114.933140583722,West
1706,Milk,Dairy,2023-02-27,197.767969414852,Central
1707,Rice,Grains,2023-11-20,187.449488859256,East
1708,Bread,Meat,2023-03-07,286.559668276076,Central
1709,Vegetables,Meat,2023-10-20,466.202921109273,East
1710,Vegetables,Produce,2023-06-21,243.683903123907,Central
1711,Chicken,Grains,2023-06-15,431.706004724194,North
1712,Vegetables,Grains,2023-08-29,434.193185364163,North
1713,Vegetables,Produce,2023-05-04,105.108817049285,South
1714,Milk,Dairy,2023-01-28,269.884206991788,South
1715,Rice,Grains,2023-10-13,228.152850384653,East
1716,Rice,Bakery,2023-07-17,86.9607572045889,West
1717,Chicken,Dairy,2023-07-16,239.892705805323,East
1718,Milk,Meat,2023-03-25,342.646066921077,South
1719,Rice,Meat,2023-07-16,350.594450735219,West
1720,Chicken,Produce,2023-07-31,130.080792152186,West
1721,Bread,Bakery,2023-06-12,139.622011671367,Central
1722,Milk,Grains,2023-01-04,267.867501866744,North
1723,Eggs,Bakery,2023-10-21,306.31008917548,East
1724,Milk,Bakery,2023-12-14,39.5781502332761,South
1725,Rice,Bakery,2023-11-04,290.433223451451,Central
1726,Eggs,Dairy,2023-04-19,146.987599650931,Central
1727,Vegetables,Dairy,2023-04-18,319.969212567464,West
1728,Rice,Produce,2023-08-12,80.5862883642084,East
1729,Milk,Meat,2023-03-29,195.623272240583,West
1730,Chicken,Dairy,2023-11-24,428.590906671651,South
1731,Chicken,Dairy,2023-10-30,176.286143754906,East
1732,Bread,Dairy,2023-02-15,258.219771106987,Central
1733,Bread,Grains,2023-02-10,134.605654817236,East
1734,Vegetables,Grains,2023-12-18,142.866370379494,North
1735,Milk,Bakery,2023-04-29,410.300524252097,South
1736,Bread,Produce,2023-10-14,7.70770098288961,Central
1737,Milk,Grains,2023-03-17,233.910692257996,South
1738,Fruits,Grains,2023-12-13,438.950269978068,South
1739,Rice,Meat,2023-02-02,8.2677954279293,South
1740,Vegetables,Meat,2023-09-08,444.596751749984,East
1741,Eggs,Meat,2023-01-03,490.155125992943,West
1742,Fruits,Meat,2023-05-16,164.725665828666,South
1743,Bread,Grains,2023-08-24,39.0368024059731,East
1744,Rice,Meat,2023-07-30,258.022370053601,Central
1745,Chicken,Grains,2023-03-15,15.2984588903509,West
1746,Fruits,Dairy,2023-04-30,413.11590267135,South
1747,Eggs,Produce,2023-04-09,432.171326530588,West
1748,Bread,Produce,2023-01-11,203.400613060787,South
1749,Eggs,Dairy,2023-10-04,36.6803388999567,East
1750,Rice,Dairy,2023-08-26,75.2661643697446,West
1751,Rice,Meat,2023-08-07,338.158045495708,South
1752,Chicken,Meat,2023-08-20,104.177013972216,North
1753,Chicken,Meat,2023-11-22,26.0396971726966,East
1754,Fruits,Produce,2023-01-03,271.506646680987,North
1755,Bread,Meat,2023-02-10,75.720881521013,North
1756,Fruits,Produce,2023-09-17,81.7309073248902,Central
1757,Eggs,Grains,2023-08-11,480.174056913602,South
1758,Rice,Produce,2023-10-18,269.475272265716,West
1759,Rice,Meat,2023-09-12,28.2483513033315,North
1760,Fruits,Grains,2023-06-12,297.576660475932,Central
1761,Eggs,Grains,2023-07-24,212.623674037702,East
1762,Chicken,Bakery,2023-11-09,317.001547151718,East
1763,Chicken,Produce,2023-06-06,347.377020797945,East
1764,Milk,Bakery,2023-11-27,204.304254810958,Central
1765,Fruits,Produce,2023-06-15,228.65912896625,West
1766,Vegetables,Produce,2023-12-17,400.93024336289,South
1767,Milk,Produce,2023-03-02,139.653420091805,North
1768,Eggs,Meat,2023-05-05,6.72279563711954,East
1769,Chicken,Bakery,2023-12-25,161.760373422904,South
1770,Vegetables,Grains,2023-02-10,169.544305112274,West
1771,Milk,Bakery,2023-06-25,40.7208403117678,Central
1772,Fruits,Dairy,2023-02-03,319.846819048991,North
1773,Bread,Dairy,2023-11-22,145.391956551298,South
1774,Milk,Dairy,2023-09-12,458.785196985509,West
1775,Bread,Meat,2023-12-20,160.331626608912,Central
1776,Chicken,Produce,2023-07-20,223.909594443597,South
1777,Rice,Bakery,2023-07-10,375.373736022585,Central
1778,Eggs,Produce,2023-12-15,119.765590572869,South
1779,Milk,Grains,2023-01-06,297.035090297683,East
1780,Chicken,Produce,2023-03-15,304.301645122323,North
1781,Bread,Meat,2023-10-20,53.3087151630195,East
1782,Vegetables,Grains,2023-01-30,246.847845633084,Central
1783,Bread,Bakery,2023-12-22,134.178020737447,West
1784,Milk,Dairy,2023-10-30,181.804310910121,Central
1785,Bread,Meat,2023-02-02,100.863962373724,West
1786,Fruits,Dairy,2023-10-27,240.393603337973,East
1787,Rice,Bakery,2023-08-07,164.743328702093,North
1788,Fruits,Grains,2023-12-18,250.212936919901,West
